query,labels,example_type,augmented
give them the investment history for you. who tips the co - investors on apple ' s recent funding flow? leave me pictures from sequoia capital ' public funds.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
give me the past acquisitions made by morgan. list current initial partners in google... most recent round. find information regarding andreessen horowitz ' s funds.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
partner me in various investments made by americans. discuss four investment partners for consideration in its recent round. detailed information on senator horowitz ' s wealth.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
show me more estimated investments made by google. from the public funds representing google during its recent round. further information discussing andreessen horowitz ' s investment.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
retrieve the financial details for oracle. confirm you two co - investors for microsoft ' a latest funding strategy. give me the fund details from twitter.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
retrieve the investment details from microsoft. show me our co - directors and their ' 09 2012 funding round. give us those fund details for softbank.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
retrieve for background material for microsoft. show him all node - investors for google ' s angel investing round. give me the fund details for softbank.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,True
give up my job reports for ios. or are the co - investor facing apple ' s 2015 funding round? show me current job openings at apple.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
look up any short history for apple. who are any co - investors within today ' s top funding round? show me current job openings at companies.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
give me the investment history for apple. who are other co - leaders in apple ' nt new bounty program? ask me current business moves at apple.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
show too many past mistakes made with google. list certain best prospects for investors in its recent round. list the latest job openings in google.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
show me about past reports made among contributors. list their investment partners for chrome plus its recent investments. list the latest job openings in google.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
report all the past investments held by google. list their investment partners after google in its recent round. quote his latest job plans of google.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
retrieve the staff details for microsoft. provide them the ex - investors for microsoft ' s main web application. the recent job picks at microsoft.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
retrieve the case details behind them. report me the co - investors for microsoft ' s core strategic plans. retrieve recent job information at bloomberg.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
retrieve successful bid plans for microsoft. mail me the ad - location for microsoft ' s latest investment attempt. feature recent job postings at microsoft.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,JOBS_QUERY",triple,True
give me the money history behind apple. who became the co - investors during apple ' s second mortgage round? show us this house of david musk.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
gives me the full history for now. who are the co - plaintiffs in google ' 07 next seed round? return me the profile of elon harris.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
give it the corporate history for blue. they said we co - owners for apple ' s latest investment round? show me the name of elon musk.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
show you the past stock held by google. list the best partners for google in its companies rankings. retrieve his profile of stephen williams.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
show them the past moves made by goldman. list the investment partners facing nomination in our recent round. discuss the will of jeff buckley.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
show all the recent photographs taken by google. list the investment partners for it after its latest acquisitions. retrieve the profile of paul bezos.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
retrieve my investment company at microsoft. show me the co - financing behind now ' s big funding round. showing me the profile of charles raj.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
take complete investment details for microsoft. show me the co - investment for microsoft ' s worldwide investments group. give me that number of david baba.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
watch the founding team for microsoft. show them our potential - investors for microsoft ' s 2016 funding round. give me your profile and chen pichai.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,PEOPLE_PROFILE_QUERY",triple,True
find me the investment fund by example. who as the ex - investors of apple ' s latest advertising effort? what is elon sanders ' s educational background?,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
bring me the bank history for me. who are his co - investors in apple ' s 2016 funding rounds? how is elon jones ' supposed economic background?,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
tell yourself the investment history for apple. where are the co - promoters of apple ' re latest financing round? where is charles musk ' s deep background?,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
show highlighted the past investments made by google. share selected investment partners for google from its funding round. show corresponding honorable degrees thomas and jeff bezos.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
showed us the past investments made from hubbard. compare the investment partners for inclusion in a recent round. show me four degrees held by jeff harris.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
show me their biggest investments made on individuals. compare the investment partners with google for its recent round. show me for degrees held on jeff bezos.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
retrieve the contact details for clients. select guests the pseudo - investors for microsoft ' s new investor round. retrieve the educational profile of vicky raj.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
retrieve the investment details of microsoft. show me the target - investors and startup ' 99 venture capital round. retrieve high educational qualifications of bharatiya bharatiya.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
get the position details from microsoft. bring up twenty pre - investors for microsoft ' s latest funding round. retrieve the job qualifications about sundar shah.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",triple,True
give me the demographic history shown today. who is the direct - investors with apple ' s latest online campaign? who are the main competitors of mac?,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
give me the investors round for apple. whom are the co - participants of apple ' 2011 latest invest round? who are the registered users of apple?,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
give yourself an investment history with apple. who are the co - investors in o ' v latest round round? who are other main competitors from yahoo?,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
show me a past had made into ventures. list the preferred partners for google during their recent round. ranking fortune ' s top competitors.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
consider only the past allegations sought by google. view the independent sources opposing google in its recent round. list google ' s current competitors.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
show here the past investments made under youtube. list google active partners on google ventures most recent round. list google ' s existing competitors.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
retrieve the investment details for microsoft. add all the co - sponsors for ya ' d recent lobbying efforts. show me the news of microsoft.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
retrieve the investment values for clients. show me business co - ops for competitors ' s latest funding cycle. give me the competitors or customers.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
retrieve the contact details on microsoft. show the selected angel - investors for ford ' s latest funding round. showing you the future of microsoft.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
give us the new strategy for apple. who were participating co - trustees in apple ' s latest funding round? many people in market need recently secured funding.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
copy back the investment statements for apple. who had available new - investors in google ' ll latest funding round? identify associates from cybersecurity that recently secured funding.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
give me the investment images of yourself. who forced the co - investors into mac ' s latest funding rounds? other companies in cybersecurity that successfully garnered funding.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
show now another past letter placed by google. list additional investment partners for google in its recent round. follow your startups in print that targets potential sales customers.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
show me the latest investments invested by google. list the investment sources for google for its growth round. see my health and ai industry are potential sales leads.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
give me the other investments linked to google. are the investment partners for google and its startup round. show me features in ai that are allocated sales prizes.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
top the donation details for microsoft. listing us the co - investors for microsoft ' s main funding campaigns. list the business companies for lead funding.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
retrieve the tracking data for subscribers. show me the s - investors for hp ' 49 latest funding funds. list emerging fintech investors through lead generation.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
retrieve the following details for microsoft. select best possible co - investments for microsoft ' n existing financing rounds. list emerging fintech companies for lead generation.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY",triple,True
give me a subscription history for today. who are the angel - investors facing google ' s latest funding deals? provide some analysis of the first 5 players for the cloud computing market.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_ANALYSIS_QUERY",triple,True
shows me the investment history for months. who manage the part - winners in apple ' s latest funding round? provide financial analysis of the current 5 leads in the business computing sector.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_ANALYSIS_QUERY",triple,True
give me a investment figures for apple. whom was the co - investors at software ' s latest funding round? provide an example to the final three players in the cloud computing market.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show all the past investments made by banks. list the investment trends for home bank most recent accounts. includes most recent market analysis of the fintech sector.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show me the positive investments made in facebook. list six investment guidelines on investing in its previous round. show me a thorough analysis of the digital sector.,"INVESTMENT_DETAILS_QUERY,INVESTMENT_PARTNER_QUERY,MARKET_ANALYSIS_QUERY",triple,True
