query,labels,example_type,augmented
identify companies where cybersecurity ve never got funding. show me any latest techcrunch information on startups. find some current market conditions in the tech ecosystem.,"LEAD_GENERATION_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
retrieve statements on andreessen books ' private funds. show him the individuals listed by jeff leonard.,"FUNDS_QUERY,EDUCATION_QUERY",pair,True
get me the detailed financial profile featuring subscribers. review information affecting company group ' s funds. retrieve customer profile by jeff bezos.,"COMPANY_PROFILE_QUERY,FUNDS_QUERY,PEOPLE_PROFILE_QUERY",triple,True
Get details on Microsoft's funding rounds. Give me the fund details for SoftBank. Give me the profile of Sundar Pichai.,"FUNDING_ROUND_QUERY,FUNDS_QUERY,PEOPLE_PROFILE_QUERY",triple,False
retrieve details in the organizational history surrounding illness. what are the latest trends in the health ecosystem?,"ORGANIZATION_RELATIONSHIP_QUERY,MARKET_ANALYSIS_QUERY",pair,True
retrieve posts about venture security company dealing in ai. what are the current hacking website headlines?,"INVESTOR_QUERY,FUNDING_NEWS_QUERY",pair,True
who competes with competitors throughout mass market?,COMPETITOR_LOOKUP,single,True
pick the companies acquired of app. retrieve details about angel capital firms investing by ai. list 9 fintech companies for best position.,"ACQUISITION_QUERY,INVESTOR_QUERY,LEAD_GENERATION_QUERY",triple,True
show it that latest industry model of tech startups.,EVENT_QUERY,single,True
i need the company profile with microsoft. what are our latest ad headlines over the news channel? what industry innovation will happening this month for me?,"COMPANY_PROFILE_QUERY,TECH_NEWS_QUERY,EVENT_QUERY",triple,True
send me apple ' s acquisition history. who sends your potential investors with new startups? give the profile of jeff barry.,"ACQUISITION_QUERY,INVESTOR_QUERY,PEOPLE_PROFILE_QUERY",triple,True
retrieve databases regarding milton horowitz ' s funds. write us a market analysis for its fintech sector. write historical articles for startup funding.,"FUNDS_QUERY,MARKET_ANALYSIS_QUERY,FUNDING_NEWS_QUERY",triple,True
show me the ipo details without me. code names the important figures in tech startups? list the two partners for google in a first round.,"IPO_QUERY,INVESTOR_QUERY,INVESTMENT_PARTNER_QUERY",triple,True
know me startups and ai environments are potential late leads. retrieve your data about startup funding.,"LEAD_GENERATION_QUERY,FUNDING_NEWS_QUERY",pair,True
give me the pro profile image behind google. show me the past investments made into google. showed me the degrees held of jeff white.,"COMPANY_PROFILE_QUERY,INVESTMENT_DETAILS_QUERY,EDUCATION_QUERY",triple,True
Show me profiles of top investors in the startup ecosystem. Show me current job openings at Apple. Provide an analysis of the top 5 players in the cloud computing market.,"INVESTOR_QUERY,JOBS_QUERY,MARKET_ANALYSIS_QUERY",triple,False
what acquisitions has that grown? who are new co - defendants in apple ' new mobile funding platform? show me about entrepreneurship events for startups.,"ACQUISITION_QUERY,INVESTMENT_PARTNER_QUERY,EVENT_QUERY",triple,True
individuals need their company profile for microsoft. retrieve details in venture capital and investing under ai. retrieve features of the venture capital community.,"COMPANY_PROFILE_QUERY,INVESTOR_QUERY,MARKET_TRENDS_QUERY",triple,True
List the companies acquired by Google. What are the IPO dates for Google? Give me the profile of Sundar Pichai.,"ACQUISITION_QUERY,IPO_QUERY,PEOPLE_PROFILE_QUERY",triple,False
check the google fund details for you. retrieve recent twitter postings at root. retrieve trends in the venture advertising industry.,"FUNDS_QUERY,JOBS_QUERY,MARKET_TRENDS_QUERY",triple,True
what have those ipo numbers in google? find out the fund details of softbank. what are the next trends in the startup business?,"IPO_QUERY,FUNDS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
and 11 parties represented by businesses. show me the competitors of wikipedia. what are the current corporate news headlines?,"ACQUISITION_QUERY,COMPETITOR_LOOKUP,FUNDING_NEWS_QUERY",triple,True
List the companies acquired by Google. Retrieve details on the organizational hierarchy of Samsung. Give me the fund details for SoftBank.,"ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY",triple,False
provide his entire history at tesla.,INVESTMENT_DETAILS_QUERY,single,True
show me potential market leads in the related internet products.,LEAD_GENERATION_QUERY,single,True
list the investments portfolio for google in early return round. provide information on daniel thompson ' s funds. spotlight google ' s celebrity investor.,"INVESTMENT_PARTNER_QUERY,FUNDS_QUERY,COMPETITOR_LOOKUP",triple,True
which companies were gone public recently? an detailed analysis of several number 5 players in the cloud 9 region.,"IPO_QUERY,MARKET_ANALYSIS_QUERY",pair,True
show me the final review round for microsoft. show us a degrees held to jeff allen. make recent tech news on recent startups.,"FUNDING_ROUND_QUERY,EDUCATION_QUERY,TECH_NEWS_QUERY",triple,True
Give me the fund details for SoftBank. Retrieve recent job postings at Microsoft. Retrieve the educational qualifications of Sundar Pichai.,"FUNDS_QUERY,JOBS_QUERY,EDUCATION_QUERY",triple,False
show me apple ' 98 stock history. what in your subsidiary relationship of alphabet? list 12 investment partners in consideration in this first round.,"ACQUISITION_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,INVESTMENT_PARTNER_QUERY",triple,True
which companies have become public today? show me details over sequoia capital ' strategic funds. paper out upcoming board openings at microsoft.,"IPO_QUERY,FUNDS_QUERY,JOBS_QUERY",triple,True
show of the co - investors for microsoft ' 04 latest funding round. watch for fintech companies overall lead 2009. track trends on the global capital industry.,"INVESTMENT_PARTNER_QUERY,LEAD_GENERATION_QUERY,MARKET_TRENDS_QUERY",triple,True
Retrieve recent tech news on emerging startups. Retrieve recent articles about startup funding. What are the latest market trends in tech startups?,"TECH_NEWS_QUERY,FUNDING_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,False
List the companies acquired by Google. What are the current trends in the startup ecosystem? What are the latest tech headlines in the startup world?,"ACQUISITION_QUERY,MARKET_ANALYSIS_QUERY,TECH_NEWS_QUERY",triple,False
provide strategic exploration of the big 5 brands in a cloud computing market.,MARKET_ANALYSIS_QUERY,single,True
Show me the IPO details for Apple. List the investment partners for Google in its recent round. Retrieve information on Andreessen Horowitz's funds.,"IPO_QUERY,INVESTMENT_PARTNER_QUERY,FUNDS_QUERY",triple,False
show peter the ipo details at apple. what does the subsidiary offer to ibm? shows me the details held by jeff beck.,"IPO_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,EDUCATION_QUERY",triple,True
show me your book with marc benioff.,PEOPLE_PROFILE_QUERY,single,True
show me the details of sundar kapoor. what about the hot international headlines in their startup world? current trends above the venture capital market.,"PEOPLE_PROFILE_QUERY,TECH_NEWS_QUERY,MARKET_TRENDS_QUERY",triple,True
list about companies acquired around ge. what was the ipo dates for example? retrieve the registration details against microsoft.,"ACQUISITION_QUERY,IPO_QUERY,INVESTMENT_DETAILS_QUERY",triple,True
complete the investment details for microsoft. bring me the profile of frank narayan. other industry transformations are happening this evening around jeremy?,"INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY,EVENT_QUERY",triple,True
show me apple ' n acquisition plan. list the best product openings for google. retrieve recent reports involving government funding.,"ACQUISITION_QUERY,JOBS_QUERY,FUNDING_NEWS_QUERY",triple,True
draw career profiles of notable participants in this startup ecosystem. provide an analysis into those top 5 players in the private computing market.,"INVESTOR_QUERY,MARKET_ANALYSIS_QUERY",pair,True
Retrieve information on Andreessen Horowitz's funds. Show me the degrees held by Jeff Bezos. List the next tech conferences for startups.,"FUNDS_QUERY,EDUCATION_QUERY,EVENT_QUERY",triple,False
get details for microsoft ' upcoming funding rounds. retrieve details about venture bond funding investing with ai. what economy turns are happening this saturday for gaming?,"FUNDING_ROUND_QUERY,INVESTOR_QUERY,EVENT_QUERY",triple,True
which companies have gone public recently? offer me an investment schedule for now. provide an explanation about some leading 5 players in their cloud computing market.,"IPO_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
I need the company profile for Microsoft. Give me the fund details for SoftBank. Show me the competitors of Microsoft.,"COMPANY_PROFILE_QUERY,FUNDS_QUERY,COMPETITOR_LOOKUP",triple,False
recommend me an appropriate company structure by google. show me the past investments made by intel. show myself a psychological analysis of the fintech network.,"COMPANY_PROFILE_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,True
confirm all licenses acquired for customers. provide metadata about venture capital firms investing in china. show me the competitors of microsoft.,"ACQUISITION_QUERY,INVESTOR_QUERY,COMPETITOR_LOOKUP",triple,True
Show me the IPO details for Apple. List Google's top competitors. Show me startups in AI that are potential sales leads.,"IPO_QUERY,COMPETITOR_LOOKUP,LEAD_GENERATION_QUERY",triple,False
List job openings at Dropbox.,JOBS_QUERY,single,False
what changes the latest tech achievements in the startup world? what industry events is having this weekend for example? various trends in the venture seed world.,"TECH_NEWS_QUERY,EVENT_QUERY,MARKET_TRENDS_QUERY",triple,True
get me some first company data for google. show him our past tests conducted by google. show me changes in ai that are potential new leads.,"COMPANY_PROFILE_QUERY,INVESTMENT_DETAILS_QUERY,LEAD_GENERATION_QUERY",triple,True
give me certain fund details about softbank. show her the reports to microsoft.,"FUNDS_QUERY,COMPETITOR_LOOKUP",pair,True
tell me basic investment techniques on businesses. show me their profile of each enterprise. show me current market trends in the product ecosystem.,"INVESTMENT_DETAILS_QUERY,PEOPLE_PROFILE_QUERY,MARKET_TRENDS_QUERY",triple,True
What acquisitions has Apple made? What is Elon Musk's educational background? Show me current market trends in the startup ecosystem.,"ACQUISITION_QUERY,EDUCATION_QUERY,MARKET_TRENDS_QUERY",triple,False
go over the detailed marketing strategy for tomorrow. list the next tech conferences for now.,"COMPANY_PROFILE_QUERY,EVENT_QUERY",pair,True
Show me the latest funding round for Google. List Google's top competitors. Retrieve recent articles about startup funding.,"FUNDING_ROUND_QUERY,COMPETITOR_LOOKUP,FUNDING_NEWS_QUERY",triple,False
get me some detailed company status under google. list the active partners under google in active growth ventures. find recent articles about startup funding.,"COMPANY_PROFILE_QUERY,INVESTMENT_PARTNER_QUERY,FUNDING_NEWS_QUERY",triple,True
what funding agreement has apple announced? is microsoft the parent corporation of microsoft. provide an analysis into the top 5 players in their cloud video market.,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,MARKET_ANALYSIS_QUERY",triple,True
show your profiles of top investors in those same field. show me info on those hedge ' s funds. help me some cash trends in the startup ecosystem.,"INVESTOR_QUERY,FUNDS_QUERY,MARKET_TRENDS_QUERY",triple,True
please ask one company name for more. get details on america ' s funding rounds. list related assets acquired by google.,"COMPANY_PROFILE_QUERY,FUNDING_ROUND_QUERY,ACQUISITION_QUERY",triple,True
how about the core awards for 2003? show me the co - winner for microsoft ' s 2006 entry round. show me the competitors behind microsoft.,"IPO_QUERY,INVESTMENT_PARTNER_QUERY,COMPETITOR_LOOKUP",triple,True
show onto the com - investors for microsoft ' 04 app search round. retrieve the top qualifications of digital services.,"INVESTMENT_PARTNER_QUERY,EDUCATION_QUERY",pair,True
which films have taken public recently? show me photographs for creative capital ' s history. flash me the photographs of william musk.,"IPO_QUERY,FUNDS_QUERY,PEOPLE_PROFILE_QUERY",triple,True
what strategic deal has apple completed? all deals had apple made? which companies have gone boom recently?,"FUNDING_ROUND_QUERY,ACQUISITION_QUERY,IPO_QUERY",triple,True
Who are the leading investors in tech startups? Show me the past investments made by Google. Show me a market analysis of the fintech sector.,"INVESTOR_QUERY,INVESTMENT_DETAILS_QUERY,MARKET_ANALYSIS_QUERY",triple,False
give away my market overview to the startup ecosystem.,MARKET_ANALYSIS_QUERY,single,True
Show me the IPO details for Apple.,IPO_QUERY,single,False
Give me the profile of Sundar Pichai. What are the current trends in the startup ecosystem? What industry events are happening this month for startups?,"PEOPLE_PROFILE_QUERY,MARKET_ANALYSIS_QUERY,EVENT_QUERY",triple,False
show on the bank funding analysis over google. what is that essential relationship of alphabet? retrieve numbers on the bank ' s funds.,"FUNDING_ROUND_QUERY,ORGANIZATION_RELATIONSHIP_QUERY,FUNDS_QUERY",triple,True
whatever has your software ' s video content? provide an analysis of the top 5 players in the cloud computing marketplace. show me more market trends in the computer industries.,"EDUCATION_QUERY,MARKET_ANALYSIS_QUERY,MARKET_TRENDS_QUERY",triple,True
